,loss,dice,dice_coef,dicePerClass,accuracy,iou_coef
61,0.00011975716188317165,0.9998893737792969,0.9998894929885864,0.9967548251152039,0.9999908208847046,0.9997791051864624
62,0.00010574145562713966,0.9998995065689087,0.9998995661735535,0.9962124824523926,1.0,0.9997991323471069
63,8.273727144114673e-05,0.9999217987060547,0.999921977519989,0.9961549043655396,0.9999954104423523,0.999843955039978
64,8.198455179808661e-05,0.9999228715896606,0.9999229311943054,0.9962695837020874,0.9999969601631165,0.9998461008071899
65,7.556141645181924e-05,0.9999276995658875,0.9999278783798218,0.9965112805366516,0.9999984502792358,0.9998558759689331
66,8.349418203579262e-05,0.9999200105667114,0.9999200701713562,0.9974152445793152,0.9999984502792358,0.999840259552002
67,7.271996582858264e-05,0.9999308586120605,0.9999309778213501,0.9972413778305054,0.9999969601631165,0.9998618960380554
68,7.470359560102224e-05,0.999931812286377,0.9999319314956665,0.9960838556289673,0.9999939203262329,0.9998638033866882
69,9.032695379573852e-05,0.9999164342880249,0.9999165534973145,0.9965661764144897,0.9999954104423523,0.9998331069946289
70,6.584629591088742e-05,0.9999368786811829,0.9999370574951172,0.997519850730896,1.0,0.9998741149902344
71,7.796943100402132e-05,0.9999249577522278,0.9999250173568726,0.9972944259643555,0.9999984502792358,0.9998500943183899
72,9.473049431107938e-05,0.9999109506607056,0.9999110102653503,0.9973686933517456,0.9999984502792358,0.9998222589492798
73,6.701203528791666e-05,0.9999357461929321,0.9999359250068665,0.9972832798957825,1.0,0.9998718500137329
74,7.649887265870348e-05,0.9999275207519531,0.9999276399612427,0.9972637295722961,0.9999969601631165,0.9998552203178406
75,5.0646183808567e-05,0.9999507665634155,0.9999510049819946,0.9977540969848633,1.0,0.9999017715454102
76,6.184075027704239e-05,0.9999402165412903,0.9999402761459351,0.9976099729537964,1.0,0.9998806118965149
77,5.675762804457918e-05,0.9999448657035828,0.9999449849128723,0.9977060556411743,1.0,0.9998900294303894
78,6.151651905383915e-05,0.9999400973320007,0.9999402761459351,0.99799644947052,1.0,0.9998806118965149
79,6.282875256147236e-05,0.999940037727356,0.9999400973320007,0.9976907968521118,0.9999984502792358,0.9998804330825806
80,5.619579314952716e-05,0.9999459385871887,0.9999459981918335,0.9977965354919434,1.0,0.9998920559883118
81,5.275615330901928e-05,0.9999492764472961,0.9999492764472961,0.9974763989448547,1.0,0.9998985528945923
82,4.828532473766245e-05,0.9999534487724304,0.9999534487724304,0.9981900453567505,0.9999984502792358,0.9999070167541504
83,7.547062705270946e-05,0.9999282956123352,0.9999284744262695,0.9980740547180176,0.9999984502792358,0.9998569488525391
84,5.111314749228768e-05,0.9999505281448364,0.9999505877494812,0.9982097744941711,1.0,0.9999011754989624
85,5.252818300505169e-05,0.9999493360519409,0.9999494552612305,0.9974294900894165,1.0,0.9998990297317505
86,4.5895147195551544e-05,0.9999553561210632,0.9999553561210632,0.9982805252075195,1.0,0.9999109506607056
87,4.357800571597181e-05,0.9999575614929199,0.9999575614929199,0.9979178309440613,1.0,0.9999152421951294
88,5.7079101679846644e-05,0.9999449849128723,0.9999449849128723,0.9981377720832825,1.0,0.9998900294303894
89,4.650695336749777e-05,0.999954879283905,0.999954879283905,0.9980117082595825,1.0,0.9999098777770996
90,5.259644240140915e-05,0.9999487996101379,0.9999488592147827,0.9984103441238403,1.0,0.9998977780342102
91,5.946791497990489e-05,0.9999426007270813,0.9999427795410156,0.9981966018676758,1.0,0.9998854398727417
92,4.073260788572952e-05,0.9999602437019348,0.9999603033065796,0.9982817769050598,1.0,0.999920666217804
93,4.177674782113172e-05,0.9999591112136841,0.9999591708183289,0.998216986656189,1.0,0.9999183416366577
94,4.973950490239076e-05,0.9999513626098633,0.9999514818191528,0.9985120892524719,1.0,0.9999029040336609
95,5.014557245885953e-05,0.9999532699584961,0.9999533891677856,0.9981587529182434,0.9999984502792358,0.9999067187309265
96,4.396220174385235e-05,0.9999576807022095,0.9999577403068542,0.9980728030204773,1.0,0.999915599822998
97,4.592195909935981e-05,0.9999551773071289,0.9999553561210632,0.9979951977729797,1.0,0.9999106526374817
98,3.817126707872376e-05,0.9999629259109497,0.9999629259109497,0.9985455274581909,1.0,0.999925971031189
99,4.8369791329605505e-05,0.9999529123306274,0.9999529719352722,0.9985828399658203,1.0,0.9999059438705444
100,3.780500992434099e-05,0.999963104724884,0.999963104724884,0.9985752105712891,1.0,0.9999262690544128
101,3.570167609723285e-05,0.9999653100967407,0.9999653100967407,0.9986498951911926,1.0,0.9999306797981262
102,4.2666233639465645e-05,0.9999580383300781,0.9999581575393677,0.9985941052436829,1.0,0.9999163746833801
103,3.6046301829628646e-05,0.999964714050293,0.9999648332595825,0.9986958503723145,1.0,0.9999296069145203
104,4.176588845439255e-05,0.9999589920043945,0.9999591112136841,0.9985896348953247,1.0,0.9999181628227234
105,3.53907271346543e-05,0.999965488910675,0.9999655485153198,0.9982012510299683,1.0,0.9999311566352844
106,3.2947082218015566e-05,0.9999677538871765,0.9999678730964661,0.9987081289291382,1.0,0.9999357461929321
107,3.194063901901245e-05,0.9999685287475586,0.9999686479568481,0.9989659190177917,1.0,0.9999373555183411
108,3.029872641491238e-05,0.9999702572822571,0.9999704360961914,0.9988198280334473,1.0,0.9999406933784485
109,3.186184767400846e-05,0.9999687075614929,0.9999687075614929,0.9988716244697571,1.0,0.9999374151229858
110,2.9163778890506364e-05,0.9999712705612183,0.9999715089797974,0.9988163709640503,1.0,0.9999428987503052
111,3.367324097780511e-05,0.9999669790267944,0.9999669790267944,0.9986001253128052,1.0,0.9999340176582336
112,3.144927541143261e-05,0.9999691843986511,0.9999693036079407,0.9988082647323608,1.0,0.9999384880065918
113,3.5455726902000606e-05,0.9999653100967407,0.9999653100967407,0.9988027811050415,1.0,0.9999305605888367
114,2.706630402826704e-05,0.9999734163284302,0.999973475933075,0.9985610842704773,1.0,0.9999469518661499
115,4.088583227712661e-05,0.9999601244926453,0.9999601244926453,0.9988633394241333,1.0,0.9999203681945801
116,2.6079622330144048e-05,0.9999743700027466,0.9999743700027466,0.9989194869995117,1.0,0.9999487996101379
117,3.2400177587987855e-05,0.9999680519104004,0.9999681711196899,0.9989503622055054,1.0,0.9999362826347351
118,2.434483394608833e-05,0.9999759793281555,0.9999760389328003,0.9989483952522278,1.0,0.9999521374702454
119,2.6881569283432327e-05,0.999973475933075,0.9999736547470093,0.9990318417549133,1.0,0.9999473690986633
120,2.6523153792368248e-05,0.9999738931655884,0.9999738931655884,0.9990871548652649,1.0,0.9999478459358215
121,3.484436820144765e-05,0.9999658465385437,0.9999658465385437,0.9990392923355103,1.0,0.9999316930770874
122,2.5843788534984924e-05,0.9999748468399048,0.9999748468399048,0.9989795684814453,1.0,0.9999496340751648
123,2.7895574021385983e-05,0.9999723434448242,0.9999724626541138,0.999217689037323,1.0,0.9999449849128723
124,2.5969657144742087e-05,0.9999744296073914,0.9999745488166809,0.9989999532699585,1.0,0.9999490976333618
125,2.1211724742897786e-05,0.9999790191650391,0.9999790191650391,0.9990655779838562,1.0,0.9999580383300781
126,2.2065907614887692e-05,0.999978244304657,0.9999783635139465,0.9992241859436035,1.0,0.9999567270278931
127,3.199236380169168e-05,0.9999686479568481,0.9999686479568481,0.9991075396537781,1.0,0.9999372363090515
128,2.35854913626099e-05,0.9999767541885376,0.9999767541885376,0.9991685748100281,1.0,0.9999536275863647
129,2.3468743165722117e-05,0.9999768137931824,0.9999769330024719,0.9988940358161926,1.0,0.9999538660049438
130,2.115450843120925e-05,0.9999791383743286,0.9999791979789734,0.9988826513290405,1.0,0.999958336353302
131,2.712083005462773e-05,0.9999731183052063,0.9999732971191406,0.999136745929718,1.0,0.9999464750289917
132,2.378831231908407e-05,0.9999767541885376,0.9999767541885376,0.9989029169082642,1.0,0.9999534487724304
133,2.8238262530067004e-05,0.9999723434448242,0.9999723434448242,0.9987229108810425,1.0,0.9999445676803589
134,2.824107650667429e-05,0.9999721646308899,0.9999722242355347,0.999130368232727,1.0,0.9999445080757141
135,2.5472667402937077e-05,0.9999749064445496,0.9999749064445496,0.9988502264022827,1.0,0.9999498128890991
136,2.1886658942094073e-05,0.9999784231185913,0.9999785423278809,0.9990181922912598,1.0,0.9999570846557617
137,2.4453946025460027e-05,0.9999758005142212,0.999975860118866,0.9992597699165344,1.0,0.9999517202377319
138,2.111261164827738e-05,0.9999791979789734,0.9999791979789734,0.999121367931366,1.0,0.9999583959579468
139,1.9726252503460273e-05,0.9999805688858032,0.9999805688858032,0.9991758465766907,1.0,0.999961256980896
140,2.1272662706905976e-05,0.9999790191650391,0.9999790191650391,0.9989734888076782,1.0,0.9999581575393677
141,1.971434357983526e-05,0.9999805688858032,0.9999805688858032,0.9990342259407043,1.0,0.9999611973762512
142,2.1346582798287272e-05,0.9999788999557495,0.9999790191650391,0.9991905093193054,1.0,0.9999580383300781
143,1.68922015291173e-05,0.9999831914901733,0.9999833106994629,0.9993659853935242,1.0,0.9999666213989258
144,1.8179114704253152e-05,0.9999820590019226,0.9999820590019226,0.9992833137512207,1.0,0.9999642372131348
145,2.3279684683075175e-05,0.9999769330024719,0.9999769926071167,0.9992882609367371,1.0,0.9999540448188782
146,1.7363687220495194e-05,0.9999828338623047,0.9999828338623047,0.9992915391921997,1.0,0.9999657869338989
147,2.0845391190960072e-05,0.9999793171882629,0.9999793767929077,0.9993659257888794,1.0,0.9999588131904602
148,1.6380798115278594e-05,0.9999837875366211,0.9999837875366211,0.9991555213928223,1.0,0.9999676942825317
149,1.6411326214438304e-05,0.9999837875366211,0.9999839067459106,0.9993772506713867,1.0,0.9999675750732422
150,1.889000486698933e-05,0.9999812245368958,0.9999812841415405,0.999250054359436,1.0,0.9999626874923706
151,1.8812474081641994e-05,0.9999814033508301,0.9999814033508301,0.9993704557418823,1.0,0.9999629259109497
152,2.1079127691336907e-05,0.9999791383743286,0.9999791979789734,0.9991500973701477,1.0,0.999958336353302
153,1.589468593010679e-05,0.9999842643737793,0.9999843835830688,0.9993178248405457,1.0,0.9999685287475586
154,2.427027175144758e-05,0.9999761581420898,0.9999761581420898,0.9993422627449036,1.0,0.9999521970748901
155,1.57384347403422e-05,0.9999844431877136,0.9999844431877136,0.9993586540222168,1.0,0.9999688863754272
156,1.4356503015733324e-05,0.9999858140945435,0.9999858140945435,0.9993516206741333,1.0,0.9999716877937317
157,1.7847323761088774e-05,0.9999822378158569,0.999982476234436,0.9993931651115417,1.0,0.9999648332595825
158,2.1629868570016697e-05,0.9999787211418152,0.9999787211418152,0.9993696212768555,1.0,0.9999574422836304
159,1.5267760318238288e-05,0.9999849200248718,0.9999849200248718,0.9992934465408325,1.0,0.9999698400497437
160,1.6785779735073447e-05,0.9999833106994629,0.9999834895133972,0.9993871450424194,1.0,0.9999669194221497
161,1.4303868738352321e-05,0.9999858140945435,0.9999858736991882,0.9993839263916016,1.0,0.9999717473983765
162,1.3677515198651236e-05,0.999986469745636,0.999986469745636,0.9994547963142395,1.0,0.999972939491272
163,1.615275687072426e-05,0.999984085559845,0.999984085559845,0.9993786811828613,1.0,0.9999681711196899
164,1.535714909550734e-05,0.9999847412109375,0.999984860420227,0.999285876750946,1.0,0.9999696612358093
165,1.475571025366662e-05,0.99998539686203,0.9999855160713196,0.9994138479232788,1.0,0.9999709129333496
166,1.5578334568999708e-05,0.9999845623970032,0.999984622001648,0.9993103742599487,1.0,0.9999693036079407
167,1.2877164408564568e-05,0.9999872446060181,0.9999872446060181,0.9994209408760071,1.0,0.9999745488166809
168,1.3153423424228095e-05,0.9999869465827942,0.999987006187439,0.9994679689407349,1.0,0.9999740719795227
169,1.3729656529903878e-05,0.999986469745636,0.999986469745636,0.9994212985038757,1.0,0.999972939491272
170,1.4313564861367922e-05,0.9999858140945435,0.9999858736991882,0.9994980096817017,1.0,0.9999717473983765
171,1.5835361409699544e-05,0.9999843835830688,0.9999843835830688,0.9993602633476257,1.0,0.9999687075614929
172,1.4083971109357662e-05,0.9999859929084778,0.9999860525131226,0.9994613528251648,1.0,0.9999721646308899
173,1.222161517944187e-05,0.9999879002571106,0.9999879598617554,0.9994637370109558,1.0,0.9999759793281555
174,1.2562455594888888e-05,0.9999874830245972,0.9999876022338867,0.9994471669197083,1.0,0.9999752044677734
175,1.7626136468607e-05,0.9999825358390808,0.9999825358390808,0.9994317889213562,1.0,0.9999650716781616
176,1.5955889466567896e-05,0.9999841451644897,0.9999842643737793,0.9995388984680176,1.0,0.9999685287475586
177,1.3788684555038344e-05,0.9999862909317017,0.999986469745636,0.9994212985038757,1.0,0.9999728202819824
178,1.4223927792045288e-05,0.9999858736991882,0.9999858736991882,0.999518096446991,1.0,0.999971866607666
179,1.3103175660944544e-05,0.9999869465827942,0.999987006187439,0.9994809031486511,1.0,0.9999740719795227
180,1.2477858035708778e-05,0.9999876022338867,0.9999877214431763,0.9994691610336304,1.0,0.999975323677063
181,1.3381543794821482e-05,0.9999867677688599,0.9999867677688599,0.9994453191757202,1.0,0.999973475933075
182,1.1841450941574294e-05,0.9999881982803345,0.9999883770942688,0.9995282292366028,1.0,0.9999765157699585
183,1.2233239431225229e-05,0.9999879002571106,0.9999879002571106,0.9995273351669312,1.0,0.9999758005142212
184,1.224997868121136e-05,0.9999879002571106,0.9999879002571106,0.9995356798171997,1.0,0.9999758005142212
185,1.4531598935718648e-05,0.9999855160713196,0.9999856948852539,0.9995632171630859,1.0,0.9999712705612183
186,1.1755057130358182e-05,0.9999883770942688,0.9999883770942688,0.9995365142822266,1.0,0.9999768137931824
187,1.3065221537544858e-05,0.9999871253967285,0.999987006187439,0.999485969543457,1.0,0.9999741315841675
188,1.0993519936164375e-05,0.9999891519546509,0.9999891519546509,0.9995473623275757,1.0,0.999978244304657
189,1.0999461665051058e-05,0.9999891519546509,0.9999891519546509,0.9995816946029663,1.0,0.9999781847000122
190,1.7293352357228287e-05,0.9999829530715942,0.9999829530715942,0.9995390176773071,1.0,0.9999658465385437
191,1.172750307887327e-05,0.9999883770942688,0.9999883770942688,0.9995917081832886,1.0,0.9999768137931824
192,1.0423172170703765e-05,0.9999896287918091,0.9999896883964539,0.9995894432067871,1.0,0.9999793767929077
193,9.912438144965563e-06,0.9999901056289673,0.9999901652336121,0.9995856285095215,1.0,0.9999803304672241
194,1.0484433914825786e-05,0.9999896287918091,0.9999896287918091,0.9996222257614136,1.0,0.9999793171882629
195,1.5933215763652697e-05,0.9999842643737793,0.9999842643737793,0.9995600581169128,1.0,0.9999685287475586
196,1.0336373634345364e-05,0.9999898076057434,0.9999898076057434,0.9996460676193237,1.0,0.9999796152114868
197,1.4970566553529352e-05,0.9999852180480957,0.9999852180480957,0.9995864629745483,1.0,0.9999704360961914
198,9.09578193386551e-06,0.9999909400939941,0.9999910593032837,0.9996215105056763,1.0,0.9999820590019226
199,1.0734709576354362e-05,0.99998939037323,0.99998939037323,0.9996151924133301,1.0,0.9999787211418152
200,1.3814444173476659e-05,0.9999862909317017,0.9999863505363464,0.9996122121810913,1.0,0.9999727010726929
201,9.434496860194486e-06,0.9999906420707703,0.9999907612800598,0.9995691180229187,1.0,0.9999814033508301
202,1.3802545254293364e-05,0.9999862909317017,0.9999862909317017,0.9995735883712769,1.0,0.9999727010726929
203,1.0098940947500523e-05,0.9999899864196777,0.9999899864196777,0.9995911717414856,1.0,0.999980092048645
204,9.338836207462009e-06,0.9999907612800598,0.9999907612800598,0.9995957612991333,1.0,0.9999815225601196
205,9.395107554155402e-06,0.9999907612800598,0.9999906420707703,0.9996218681335449,1.0,0.9999814033508301
206,9.351371772936545e-06,0.9999907612800598,0.9999907612800598,0.9995867609977722,1.0,0.9999815225601196
207,9.41985854296945e-06,0.9999906420707703,0.9999906420707703,0.9996129870414734,1.0,0.9999814033508301
208,8.555149179301225e-06,0.9999915361404419,0.9999915957450867,0.999640166759491,1.0,0.9999831914901733
209,9.209100426232908e-06,0.9999908208847046,0.9999908208847046,0.9995955228805542,1.0,0.999981701374054
210,1.0084710993396584e-05,0.9999899864196777,0.9999901056289673,0.9996743202209473,1.0,0.999980092048645
211,8.27756230137311e-06,0.999991774559021,0.9999918937683105,0.9996269941329956,1.0,0.9999836683273315
212,9.808272807276808e-06,0.9999902844429016,0.9999902844429016,0.9996563196182251,1.0,0.9999805688858032
213,9.478769243287388e-06,0.9999906420707703,0.9999906420707703,0.9996418952941895,1.0,0.9999812841415405
214,9.174302249448374e-06,0.9999909400939941,0.9999909400939941,0.9996448755264282,1.0,0.9999818801879883
215,8.683798114361707e-06,0.9999914169311523,0.9999914169311523,0.9996405839920044,1.0,0.9999829530715942
216,8.060445907176472e-06,0.9999920129776001,0.9999920129776001,0.9996593594551086,1.0,0.9999839663505554
217,8.69017640070524e-06,0.9999912977218628,0.9999914169311523,0.9996237754821777,1.0,0.9999828338623047
218,7.693433872191235e-06,0.9999923706054688,0.9999923706054688,0.9996706247329712,1.0,0.9999847412109375
219,8.201153832487762e-06,0.9999918937683105,0.9999918937683105,0.9996626973152161,1.0,0.9999837875366211
220,7.946847290440928e-06,0.9999921917915344,0.9999921917915344,0.9996733665466309,1.0,0.9999843835830688
221,8.267077646451071e-06,0.999991774559021,0.999991774559021,0.9996100664138794,1.0,0.9999836683273315
222,7.37400750949746e-06,0.9999927282333374,0.9999927282333374,0.999688446521759,1.0,0.99998539686203
223,8.668256668897811e-06,0.9999914169311523,0.9999914169311523,0.9997228384017944,1.0,0.9999829530715942
224,1.2621126188605558e-05,0.9999874830245972,0.9999874830245972,0.9996433258056641,1.0,0.9999750256538391
225,7.676842869841494e-06,0.9999923706054688,0.9999923706054688,0.9997102618217468,1.0,0.999984860420227
226,1.167543996416498e-05,0.9999883770942688,0.9999883770942688,0.9996635317802429,1.0,0.9999768137931824
227,7.177583938755561e-06,0.999992847442627,0.999992847442627,0.9997197985649109,1.0,0.9999858140945435
228,1.0915380698861554e-05,0.9999891519546509,0.9999892115592957,0.999668300151825,1.0,0.9999784231185913
229,6.9713109951408114e-06,0.9999931454658508,0.9999931454658508,0.9996985197067261,1.0,0.9999861717224121
230,8.065115252975374e-06,0.9999920129776001,0.9999920725822449,0.999725341796875,1.0,0.9999839663505554
231,6.882195975776995e-06,0.9999931454658508,0.9999932050704956,0.9997049570083618,1.0,0.999986469745636
232,7.246334916999331e-06,0.9999927282333374,0.9999927282333374,0.999697208404541,1.0,0.9999856948852539
233,6.728506377839949e-06,0.9999933242797852,0.9999933242797852,0.9997174143791199,1.0,0.9999866485595703
234,6.851946181996027e-06,0.9999932050704956,0.9999932050704956,0.9997097849845886,1.0,0.999986469745636
235,1.1086754966527224e-05,0.9999890327453613,0.9999890327453613,0.9996919631958008,1.0,0.9999780654907227
236,6.777107955713291e-06,0.9999933242797852,0.9999933242797852,0.9997431039810181,1.0,0.9999865293502808
237,1.007391074381303e-05,0.9999899864196777,0.9999899864196777,0.9996970891952515,1.0,0.9999801516532898
238,7.022307727311272e-06,0.9999929666519165,0.9999930262565613,0.9997388124465942,1.0,0.9999860525131226
239,9.833665899350308e-06,0.9999902844429016,0.9999903440475464,0.999725341796875,1.0,0.9999805688858032
240,6.226769528439036e-06,0.9999939203262329,0.9999939203262329,0.9997501373291016,1.0,0.9999877214431763
241,6.3602551563235465e-06,0.9999936819076538,0.9999936819076538,0.9996980428695679,1.0,0.9999874234199524
242,7.304447990463814e-06,0.9999927282333374,0.999992847442627,0.9997059106826782,1.0,0.9999855756759644
243,8.094903932942543e-06,0.9999920129776001,0.9999920725822449,0.9997537732124329,1.0,0.9999839663505554
244,8.214002264139708e-06,0.999991774559021,0.9999918937683105,0.999693751335144,1.0,0.9999837875366211
245,6.559278062923113e-06,0.9999935030937195,0.9999935030937195,0.999681293964386,1.0,0.999987006187439
246,6.110863068897743e-06,0.9999939799308777,0.9999939203262329,0.9997495412826538,1.0,0.9999879002571106
247,6.690174814139027e-06,0.9999934434890747,0.9999934434890747,0.9997280240058899,1.0,0.9999868273735046
248,6.379716069204733e-06,0.9999936819076538,0.9999936819076538,0.9997708201408386,1.0,0.9999874234199524
249,5.966424851067131e-06,0.9999940991401672,0.9999940991401672,0.9997272491455078,1.0,0.9999881982803345
250,6.30502336207428e-06,0.9999936819076538,0.9999936819076538,0.9997249841690063,1.0,0.9999874830245972
251,6.142106030893046e-06,0.9999939203262329,0.9999939203262329,0.9997553825378418,1.0,0.999987781047821
252,9.024777682498097e-06,0.9999910593032837,0.9999910593032837,0.9997421503067017,1.0,0.9999820590019226
253,9.483706890023313e-06,0.9999906420707703,0.9999906420707703,0.9997344017028809,1.0,0.9999812841415405
254,5.986657470202772e-06,0.9999940991401672,0.9999940991401672,0.9996738433837891,1.0,0.9999881982803345
255,7.045998245303053e-06,0.9999929666519165,0.9999930262565613,0.9997351765632629,1.0,0.9999860525131226
256,6.968829438847024e-06,0.9999930262565613,0.9999931454658508,0.9997749328613281,1.0,0.9999862909317017
