,loss,dice,accuracy,iou_coef
370,0.012083715759217739,0.9911343455314636,0.9950348734855652,0.9825995564460754
371,0.012083460576832294,0.9911313652992249,0.9950231909751892,0.9825934767723083
372,0.01208554394543171,0.9911268353462219,0.9950312376022339,0.9825853109359741
373,0.0120839299634099,0.9911313056945801,0.9950349926948547,0.9825941920280457
374,0.012080598622560501,0.9911300539970398,0.9950384497642517,0.9825907349586487
375,0.01207792665809393,0.991129457950592,0.99504154920578,0.9825900197029114
376,0.012081116437911987,0.9911313652992249,0.9950390458106995,0.9825934767723083
377,0.012079733423888683,0.9911271333694458,0.9950433969497681,0.9825854897499084
378,0.012079819105565548,0.9911291599273682,0.9950386881828308,0.9825893640518188
379,0.01207974273711443,0.9911283850669861,0.995043933391571,0.9825875759124756
380,0.01213750522583723,0.9911044239997864,0.9950291514396667,0.9825407862663269
381,0.012128917500376701,0.9911078810691833,0.9950029253959656,0.9825479984283447
382,0.01213734969496727,0.9911108016967773,0.9950166940689087,0.982553243637085
383,0.012116530910134315,0.9911112189292908,0.9950305223464966,0.98255455493927
384,0.012092333287000656,0.9911251664161682,0.9950348734855652,0.9825809001922607
385,0.012078214436769485,0.9911269545555115,0.9950406551361084,0.982585072517395
386,0.012090560980141163,0.9911238551139832,0.9950525164604187,0.982578694820404
387,0.012091834098100662,0.9911237359046936,0.9950423240661621,0.9825787544250488
388,0.012089363299310207,0.9911152720451355,0.9950516819953918,0.982563316822052
389,0.01208631880581379,0.9911237359046936,0.9950414896011353,0.9825791120529175
390,0.012085940688848495,0.9911191463470459,0.9950518608093262,0.9825697541236877
391,0.012083963491022587,0.9911237955093384,0.9950434565544128,0.9825791120529175
392,0.012086734175682068,0.9911205172538757,0.9950512647628784,0.9825724363327026
393,0.012115465477108955,0.9911062121391296,0.9950335025787354,0.9825449585914612
394,0.012221789918839931,0.9910634160041809,0.9949840903282166,0.9824627041816711
395,0.0165556650608778,0.9892516732215881,0.9935052394866943,0.9789897203445435
396,0.015436183661222458,0.9895433783531189,0.9937090873718262,0.9795562624931335
397,0.012999461032450199,0.990704357624054,0.9946175813674927,0.9817708730697632
398,0.012487796135246754,0.9909660220146179,0.9948163032531738,0.9822738766670227
399,0.012329798191785812,0.9910382628440857,0.9948973059654236,0.9824130535125732
